# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000252498.1	RNU6-1016P	snRNA	298	0	298	280.6651	109.2692	113.1787
ENSG00000252499.1	RNU6-63P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252501.1	RNU4-77P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252503.1	RNU6-531P	snRNA	15	14	1	12.7690	4.9713	5.1491
ENSG00000252505.1	SNORA70	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252506.1	RNU6-180P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252507.1	RNU7-81P	snRNA	2	0	2	2.7666	1.0771	1.1156
ENSG00000252508.1	RNU4ATAC3P	snRNA	1	0	1	0.7026	0.2736	0.2833
ENSG00000252509.1	RNA5SP271	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252510.1	RNA5SP55	rRNA_pseudogene	2	2	0	1.4165	0.5515	0.5712
ENSG00000252512.1	RNA5SP206	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252513.1	RNU1-128P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252514.1	RNU7-53P	snRNA	9	0	9	13.2798	5.1701	5.3551
ENSG00000252515.2	RNU6-1171P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252516.1	RNA5SP82	rRNA_pseudogene	6	0	6	5.7738	2.2479	2.3283
ENSG00000252517.1	AC006196.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252519.1	RNU6-783P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252521.1	RNU5D-2P	snRNA	1	0	1	1.7706	0.6893	0.7140
ENSG00000252523.1	RNU6-267P	snRNA	6	1	5	5.1572	2.0078	2.0796
ENSG00000252524.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252526.1	SNORA70	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252530.1	RNU6-965P	snRNA	1	0	1	0.9222	0.3590	0.3719
ENSG00000252532.1	RNU7-193P	snRNA	1	0	1	1.3620	0.5303	0.5492
ENSG00000252533.1	RNU6-572P	snRNA	1	0	1	1.1066	0.4308	0.4463
ENSG00000252534.1	Y_RNA	misc_RNA	7	5	2	5.7918	2.2549	2.3356
ENSG00000252535.1	RNA5SP254	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252537.1	AL358033.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252539.1	RNA5SP462	rRNA_pseudogene	3	3	0	2.3714	0.9232	0.9563
ENSG00000252540.1	RNU6-919P	snRNA	2	1	1	1.7025	0.6628	0.6866
ENSG00000252542.1	SNORD36C	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252544.1	RNU6-1282P	snRNA	88	87	1	81.1543	31.5952	32.7256
ENSG00000252545.1	RNU6-362P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252546.1	RNA5SP466	rRNA_pseudogene	7	0	7	5.7382	2.2340	2.3139
ENSG00000252548.1	RNU7-149P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252549.1	RNU6-759P	snRNA	77	1	76	66.1841	25.7669	26.6888
ENSG00000252550.1	AL138701.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252552.1	RNU6-307P	snRNA	1	0	1	0.8352	0.3252	0.3368
ENSG00000252553.1	RNA5SP73	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252554.1	RNU6-861P	snRNA	17	7	10	14.1985	5.5278	5.7256
ENSG00000252555.1	RNU6-567P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252556.1	RNU6-256P	snRNA	1	0	1	0.9127	0.3553	0.3680
ENSG00000252558.1	RNU6-914P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252560.1	RNU4-18P	snRNA	12	11	1	7.1301	2.7759	2.8752
ENSG00000252561.1	RNU1-125P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252562.1	RNU6-922P	snRNA	1	0	1	0.8943	0.3482	0.3606
ENSG00000252563.1	RNA5SP45	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252568.1	RNU7-28P	snRNA	7	0	7	9.9955	3.8915	4.0307
ENSG00000252569.1	RNU6-1153P	snRNA	19	19	0	16.0201	6.2370	6.4601
ENSG00000252574.2	RNU5B-6P	snRNA	1	0	1	1.3019	0.5069	0.5250
ENSG00000252577.1	SCARNA20	scaRNA	65	1	64	43.9281	17.1022	17.7141
ENSG00000252578.1	RNU6-135P	snRNA	16	16	0	14.0249	5.4602	5.6555
ENSG00000252580.1	AL451137.1	snoRNA	2	0	2	1.3414	0.5222	0.5409
ENSG00000252581.1	RNU6-1098P	snRNA	2	3	0	1.8444	0.7181	0.7438
ENSG00000252582.1	AL583807.1	snoRNA	1	0	1	0.6369	0.2480	0.2568
ENSG00000252583.2	MIR514B	miRNA	47	47	0	52.0125	20.2496	20.9741
ENSG00000252585.1	Y_RNA	misc_RNA	15	0	15	11.7520	4.5753	4.7390
ENSG00000252587.1	RNA5SP422	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252590.1	RNU7-143P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252591.1	RNA5SP468	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252593.1	RNU6-1224P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252594.1	RNU6-656P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252595.1	RN7SKP82	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252597.1	RNU7-137P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252598.1	RNA5SP460	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252599.1	RNU6-566P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252601.1	AC024589.2	snoRNA	2	1	1	1.5397	0.5994	0.6209
ENSG00000252603.1	RNU6ATAC22P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252604.1	RNU2-44P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252606.1	RNU6-1150P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252607.1	Y_RNA	misc_RNA	1	1	0	0.7503	0.2921	0.3025
ENSG00000252608.1	RNU6-1191P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252611.1	RNU6-1121P	snRNA	2	2	0	1.6244	0.6324	0.6551
ENSG00000252612.1	Y_RNA	misc_RNA	2	0	2	1.9039	0.7412	0.7678
ENSG00000252614.1	RNU6-807P	snRNA	18	0	18	14.8932	5.7983	6.0057
ENSG00000252615.1	Y_RNA	misc_RNA	10	0	10	8.8532	3.4467	3.5701
ENSG00000252618.1	RNA5SP441	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252619.1	RNU6-1149P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252620.1	RNU6ATAC24P	snRNA	43	0	43	28.1991	10.9785	11.3713
ENSG00000252621.1	Y_RNA	misc_RNA	2	2	0	1.6097	0.6267	0.6491
ENSG00000252622.1	RNU6-881P	snRNA	7	1	6	6.0757	2.3654	2.4500
ENSG00000252623.1	RNA5SP481	rRNA_pseudogene	1	0	1	0.7257	0.2825	0.2926
ENSG00000252624.1	RNA5SP409	rRNA_pseudogene	1	0	1	0.8122	0.3162	0.3275
ENSG00000252625.1	RNU1-40P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252626.1	RNU6-1308P	snRNA	1	1	0	0.8595	0.3346	0.3466
ENSG00000252627.1	RNU6-122P	snRNA	82	0	82	67.8469	26.4143	27.3594
ENSG00000252628.2	RNU6-453P	snRNA	1	1	0	1.0416	0.4055	0.4200
ENSG00000252633.1	RN7SKP282	misc_RNA	1	0	1	0.2961	0.1153	0.1194
ENSG00000252634.1	RN7SKP219	misc_RNA	20	20	0	5.9819	2.3289	2.4122
ENSG00000252635.1	RNU2-56P	snRNA	1	0	1	0.4660	0.1814	0.1879
ENSG00000252636.1	RNU6-826P	snRNA	1	1	0	0.8513	0.3314	0.3433
ENSG00000252637.1	RNA5SP268	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252639.1	RNU2-24P	snRNA	7	2	5	4.3337	1.6872	1.7476
ENSG00000252640.1	AC126773.2	snoRNA	1	0	1	0.7503	0.2921	0.3025
ENSG00000252641.2	RNU6-678P	snRNA	2	0	2	1.6244	0.6324	0.6551
ENSG00000252642.1	RNA5SP137	rRNA_pseudogene	2	1	1	1.3116	0.5106	0.5289
ENSG00000252643.1	RNU6-1136P	snRNA	25	0	25	21.2817	8.2854	8.5819
ENSG00000252644.1	RNU7-30P	snRNA	1	1	0	1.4279	0.5559	0.5758
ENSG00000252645.1	RNU7-111P	snRNA	0	123	0	0.0000	0.0000	0.0000
ENSG00000252647.1	RNA5SP416	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252649.1	RNA5SP480	rRNA_pseudogene	2	2	0	1.6244	0.6324	0.6551
ENSG00000252650.1	RNA5SP75	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252651.1	RNU6-557P	snRNA	3	2	1	2.4145	0.9400	0.9737
ENSG00000252652.1	Y_RNA	misc_RNA	39	0	39	35.9661	14.0024	14.5034
ENSG00000252653.1	RNA5SP444	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252654.1	RNU7-6P	snRNA	2	2	0	2.8559	1.1119	1.1516
ENSG00000252655.1	Y_RNA	misc_RNA	2	1	1	1.5952	0.6210	0.6433
ENSG00000252656.1	RN7SKP88	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252657.1	SNORA70	snoRNA	55	55	0	38.6449	15.0453	15.5836
ENSG00000252658.1	RNU6-786P	snRNA	45	1	44	44.2660	17.2337	17.8503
ENSG00000252659.1	RNU6-1088P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252660.1	Y_RNA	misc_RNA	1	0	1	0.8680	0.3379	0.3500
ENSG00000252661.1	RNU6-782P	snRNA	1	1	0	0.8513	0.3314	0.3433
ENSG00000252667.1	RNA5SP523	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252671.1	Y_RNA	misc_RNA	3	0	3	2.4145	0.9400	0.9737
ENSG00000252673.1	RNA5SP421	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252674.1	RNA5SP102	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252677.1	AC106037.1	snoRNA	2	2	0	1.0416	0.4055	0.4200
ENSG00000252680.1	RNA5SP449	rRNA_pseudogene	6	5	1	4.0861	1.5908	1.6477
ENSG00000252681.1	RNU1-97P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252682.1	AL354980.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252684.1	RNU6ATAC36P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252685.1	RNU6-928P	snRNA	6	1	5	5.1076	1.9885	2.0597
ENSG00000252686.1	RNU6-1234P	snRNA	13	12	1	11.1739	4.3503	4.5059
ENSG00000252688.1	RNU6-579P	snRNA	10	9	1	8.6796	3.3792	3.5001
ENSG00000252689.1	AC011749.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252690.3	AC105339.2	lncRNA	97	3	322	1.9856	0.7730	0.8007
ENSG00000252691.1	AL592064.2	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252692.1	AC244035.3	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252693.1	AL391241.1	snoRNA	1	0	1	0.8274	0.3221	0.3337
ENSG00000252695.1	MIR2276	miRNA	35	1	34	34.8159	13.5546	14.0396
ENSG00000252696.1	RNA5SP34	rRNA_pseudogene	1	1	0	0.6810	0.2651	0.2746
ENSG00000252697.1	RN7SKP209	misc_RNA	2	1	1	0.5824	0.2268	0.2349
ENSG00000252699.1	SNORA21B	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252700.1	RNU7-110P	snRNA	14	14	0	19.9911	7.7830	8.0614
ENSG00000252704.1	RN7SKP277	misc_RNA	3	1	2	0.9385	0.3654	0.3785
ENSG00000252705.1	RNU6-175P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252707.1	RNU11-2P	snRNA	52	52	0	32.4201	12.6219	13.0735
ENSG00000252710.1	RNU6-295P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252711.1	RN7SKP116	misc_RNA	5	1	4	1.3876	0.5402	0.5596
ENSG00000252712.1	SCARNA14	scaRNA	48	1	47	31.2466	12.1650	12.6002
ENSG00000252713.1	RNU6-1198P	snRNA	5	5	0	6.6069	2.5722	2.6642
ENSG00000252714.1	RNA5SP392	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252716.1	RN7SKP260	misc_RNA	1	0	1	0.5942	0.2313	0.2396
ENSG00000252717.1	RNU6-352P	snRNA	1	1	0	0.8274	0.3221	0.3337
ENSG00000252718.1	RNU6-612P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252719.1	AL356785.1	snoRNA	49	49	0	33.1150	12.8924	13.3537
ENSG00000252720.1	RNU6-1258P	snRNA	1	1	0	0.7976	0.3105	0.3216
ENSG00000252721.1	RNU6-798P	snRNA	2	2	0	1.7191	0.6693	0.6932
ENSG00000252722.1	AC113208.1	scaRNA	2	2	0	1.3516	0.5262	0.5450
ENSG00000252723.2	RNU6-677P	snRNA	15	15	0	13.1483	5.1189	5.3021
ENSG00000252724.1	SNORA70	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252725.1	RNU6-765P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252726.1	RNA5SP94	rRNA_pseudogene	1	0	1	0.8197	0.3191	0.3306
ENSG00000252727.1	AC092184.1	scaRNA	1	1	0	0.6707	0.2611	0.2705
ENSG00000252729.1	RNU6-971P	snRNA	1	0	1	0.8352	0.3252	0.3368
ENSG00000252734.1	RNU6-980P	snRNA	1	1	0	0.8595	0.3346	0.3466
ENSG00000252735.1	RNU6-528P	snRNA	1	1	0	0.8853	0.3447	0.3570
ENSG00000252739.1	RNU7-151P	snRNA	8	5	3	13.3633	5.2026	5.3888
ENSG00000252742.1	Y_RNA	misc_RNA	1	0	1	0.8943	0.3482	0.3606
ENSG00000252743.1	RNU6-850P	snRNA	33	41	0	28.3646	11.0430	11.4381
ENSG00000252744.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252745.1	RNA5SP143	rRNA_pseudogene	1	0	1	0.7698	0.2997	0.3104
ENSG00000252746.1	RNU6-273P	snRNA	1	1	0	0.9222	0.3590	0.3719
ENSG00000252747.1	RNA5SP364	rRNA_pseudogene	5	5	0	5.6751	2.2095	2.2885
ENSG00000252749.1	RNU7-116P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252750.1	RNU7-70P	snRNA	35	35	0	46.9488	18.2782	18.9322
ENSG00000252751.1	RNU6-143P	snRNA	4	0	4	3.8078	1.4825	1.5355
ENSG00000252752.1	RNU6-210P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252755.1	RNU6-703P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252756.1	RNU6-577P	snRNA	24	0	24	21.6813	8.4410	8.7430
ENSG00000252757.1	RN7SKP96	misc_RNA	5	1	4	1.4904	0.5803	0.6010
ENSG00000252758.1	RNU6-445P	snRNA	1	1	0	0.8274	0.3221	0.3337
ENSG00000252759.1	Y_RNA	misc_RNA	112	0	112	103.2873	40.2121	41.6508
ENSG00000252760.1	RNA5SP54	rRNA_pseudogene	2	2	0	1.9246	0.7493	0.7761
ENSG00000252761.1	Y_RNA	misc_RNA	1	1	0	0.9623	0.3746	0.3881
ENSG00000252762.1	AC021863.1	snoRNA	2	0	2	1.3942	0.5428	0.5622
ENSG00000252763.1	RNU2-31P	snRNA	14	14	0	7.9964	3.1132	3.2246
ENSG00000252764.1	RNU6-1092P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252765.1	AC093157.3	scaRNA	2	0	2	0.9469	0.3686	0.3818
ENSG00000252766.1	RNU6-255P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252767.1	RNU6-250P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252768.1	RNU6-856P	snRNA	24	3	21	21.6813	8.4410	8.7430
ENSG00000252769.1	RNU6-943P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252770.1	RNU7-4P	snRNA	6	6	0	8.5676	3.3356	3.4549
ENSG00000252772.1	RNU6-714P	snRNA	2	1	1	1.7191	0.6693	0.6932
ENSG00000252774.1	AC087632.1	snoRNA	0	34	1	0.0000	0.0000	0.0000
ENSG00000252776.1	RNU4ATAC10P	snRNA	1	0	1	0.7257	0.2825	0.2926
ENSG00000252777.1	AL645729.1	scaRNA	8	0	8	5.4481	2.1211	2.1970
ENSG00000252778.1	AP006442.1	scaRNA	6	6	0	4.0549	1.5787	1.6351
ENSG00000252779.1	RNU6-182P	snRNA	6	0	6	5.0590	1.9696	2.0400
ENSG00000252780.1	RNA5SP471	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252782.1	RNU6-341P	snRNA	48	2	46	44.2660	17.2337	17.8503
ENSG00000252783.1	RNU6-835P	snRNA	1	1	0	0.8513	0.3314	0.3433
ENSG00000252784.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252787.2	AC104446.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252794.1	RN7SKP60	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252795.1	RNU6-56P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252796.1	RNU7-11P	snRNA	8	8	0	11.4235	4.4474	4.6065
ENSG00000252797.1	RN7SKP272	misc_RNA	3	3	0	1.1448	0.4457	0.4616
ENSG00000252798.1	AC005632.1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252800.1	AL132992.1	scaRNA	21	21	0	13.0928	5.0973	5.2797
ENSG00000252802.1	Y_RNA	misc_RNA	3	0	3	2.6039	1.0137	1.0500
ENSG00000252804.1	RNU6-958P	snRNA	7	6	1	5.8464	2.2762	2.3576
ENSG00000252806.1	RNA5SP420	rRNA_pseudogene	1	0	1	0.6462	0.2516	0.2606
ENSG00000252807.1	RNU6-1006P	snRNA	2	1	1	1.7191	0.6693	0.6932
ENSG00000252810.1	RNU6-345P	snRNA	1	1	0	0.8274	0.3221	0.3337
ENSG00000252812.1	RN7SKP2	misc_RNA	11	0	11	3.0528	1.1885	1.2311
ENSG00000252814.1	RN7SKP233	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252815.1	RNU6-410P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252816.1	RNA5SP337	rRNA_pseudogene	1	1	0	0.8122	0.3162	0.3275
ENSG00000252820.1	Y_RNA	misc_RNA	2	1	1	1.9246	0.7493	0.7761
ENSG00000252821.1	RNU6-388P	snRNA	7	5	2	5.9021	2.2978	2.3800
ENSG00000252822.1	Y_RNA	misc_RNA	9	9	0	8.2999	3.2313	3.3469
ENSG00000252823.1	RNU6-148P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252824.1	AC005086.1	snoRNA	4	4	0	3.9790	1.5491	1.6045
ENSG00000252826.1	RNVU1-23	snRNA	21	0	21	13.7716	5.3616	5.5534
ENSG00000252827.1	RN7SKP11	misc_RNA	1	0	1	0.3085	0.1201	0.1244
ENSG00000252828.1	RNA5SP135	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252830.2	RNA5SP533	rRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252832.1	RNU6-1212P	snRNA	1	1	0	0.8513	0.3314	0.3433
ENSG00000252833.1	RNA5SP186	rRNA_pseudogene	4	4	0	3.7673	1.4667	1.5192
ENSG00000252835.1	SCARNA21	scaRNA	1362	2	1360	867.4856	337.7316	349.8151
ENSG00000252837.1	RN7SKP99	misc_RNA	1	0	1	0.2884	0.1123	0.1163
ENSG00000252839.1	RNU6-419P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252840.1	AL365436.3	snoRNA	24	24	0	19.6738	7.6594	7.9335
ENSG00000252845.1	RNA5SP101	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252847.1	RNU2-46P	snRNA	4	4	0	3.1339	1.2201	1.2637
ENSG00000252848.1	RNA5SP230	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252850.1	RNU1-117P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252852.1	AP002848.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252854.1	RN7SKP5	misc_RNA	1	0	1	0.3255	0.1267	0.1313
ENSG00000252856.1	RNA5SP503	rRNA_pseudogene	2	0	2	1.5134	0.5892	0.6103
ENSG00000252857.1	RNU6-389P	snRNA	2	0	2	1.6863	0.6565	0.6800
ENSG00000252858.1	RNU6-1271P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252859.1	RNU6-375P	snRNA	6	0	6	5.3119	2.0680	2.1420
ENSG00000252860.1	RNU6-570P	snRNA	23	0	23	19.3927	7.5500	7.8201
ENSG00000252861.1	RNU6-448P	snRNA	3	3	0	2.4822	0.9664	1.0010
ENSG00000252863.1	RNU6-1183P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252864.1	RNA5SP278	rRNA_pseudogene	15	15	0	13.0194	5.0687	5.2501
ENSG00000252866.1	RNA5SP243	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252867.1	RNU6-909P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252868.1	AC061965.1	snoRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000252870.1	AP003179.1	snoRNA	1	1	0	0.5675	0.2209	0.2289
ENSG00000252872.1	RNU7-188P	snRNA	1	0	1	1.3833	0.5386	0.5578
ENSG00000252874.2	Y_RNA	misc_RNA	64	0	64	62.9560	24.5102	25.3871
ENSG00000252877.1	RNA5SP312	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252879.1	RN7SKP98	misc_RNA	3	2	1	1.7025	0.6628	0.6866
ENSG00000252881.1	RNU6-334P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252882.1	RNU6-1137P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252884.1	RNU6-1213P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252886.1	RN7SKP197	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252887.1	RNU6-430P	snRNA	22	22	0	18.2028	7.0868	7.3403
ENSG00000252888.1	AC013738.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252889.1	RNU6-1236P	snRNA	1	1	0	0.8943	0.3482	0.3606
ENSG00000252890.1	RNU6-699P	snRNA	2	0	2	1.6097	0.6267	0.6491
ENSG00000252891.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252892.1	RNU6-548P	snRNA	27	2	25	20.7858	8.0924	8.3819
ENSG00000252894.2	Y_RNA	misc_RNA	14	13	1	10.9686	4.2703	4.4231
ENSG00000252897.1	RNU6-685P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252898.1	RNU6-1096P	snRNA	2	6	0	1.7359	0.6758	0.7000
ENSG00000252900.1	RNU6-303P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252902.1	RNA5SP342	rRNA_pseudogene	1	0	1	1.7706	0.6893	0.7140
ENSG00000252903.2	RNU6-894P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252904.1	AC010359.1	snoRNA	102	102	0	65.9143	25.6619	26.5801
ENSG00000252905.1	RNA5SP330	rRNA_pseudogene	2	2	0	1.8444	0.7181	0.7438
ENSG00000252906.1	SCARNA3	scaRNA	111	1	110	68.7206	26.7545	27.7117
ENSG00000252908.1	RNU6-1003P	snRNA	9	0	9	7.5885	2.9544	3.0601
ENSG00000252909.1	RNU6-201P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252913.1	RNU6-158P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252914.1	RNU6-789P	snRNA	36	0	36	31.2466	12.1650	12.6002
ENSG00000252915.1	Y_RNA	misc_RNA	9	9	0	8.6607	3.3718	3.4925
ENSG00000252916.1	RNU6-762P	snRNA	23	1	22	19.9631	7.7721	8.0501
ENSG00000252917.1	SNORA74	snoRNA	25	25	0	14.3721	5.5954	5.7956
ENSG00000252919.1	Y_RNA	misc_RNA	9	0	9	7.8116	3.0412	3.1501
ENSG00000252920.1	AL356867.2	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252922.1	RNU6-365P	snRNA	1	1	0	0.8352	0.3252	0.3368
ENSG00000252923.1	AC068544.1	scaRNA	11	4	7	5.3216	2.0718	2.1459
ENSG00000252927.1	RNA5SP404	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252928.1	RNU6-64P	snRNA	5	5	0	4.2158	1.6413	1.7000
ENSG00000252929.1	RNU6-218P	snRNA	2	2	0	1.6863	0.6565	0.6800
ENSG00000252930.1	RNU6-1015P	snRNA	2	0	2	1.7885	0.6963	0.7212
ENSG00000252931.1	RNU6-231P	snRNA	1	1	0	0.8595	0.3346	0.3466
ENSG00000252933.1	RNU6-1223P	snRNA	10	1	9	8.5127	3.3142	3.4328
ENSG00000252934.1	RNU7-172P	snRNA	9	8	1	12.4498	4.8470	5.0204
ENSG00000252935.1	RNU6-1220P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252936.1	RNA5SP423	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252937.1	RNU6-1270P	snRNA	1	1	0	0.8197	0.3191	0.3306
ENSG00000252941.1	RNA5SP340	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252942.1	RNA5SP290	rRNA_pseudogene	3	3	0	2.0913	0.8142	0.8433
ENSG00000252943.1	RNU6-264P	snRNA	12	10	2	10.2152	3.9770	4.1193
ENSG00000252944.1	RNU6-897P	snRNA	7	7	0	5.9021	2.2978	2.3800
ENSG00000252945.1	AL133485.1	snoRNA	1	1	0	1.0060	0.3917	0.4057
ENSG00000252947.1	SCARNA1	scaRNA	795	0	795	423.9933	165.0701	170.9760
ENSG00000252948.1	RNU6-1314P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252950.1	RNA5SP490	rRNA_pseudogene	7	7	0	4.5568	1.7741	1.8375
ENSG00000252951.1	RNA5SP165	rRNA_pseudogene	8	8	0	6.1587	2.3977	2.4835
ENSG00000252952.1	RNU6-58P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252953.1	RNU6-232P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252955.1	RNU4ATAC9P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252956.1	RNA5SP40	rRNA_pseudogene	2	0	2	1.6097	0.6267	0.6491
